SID,CB,block,trial,memrich,mondrich,eye,loc,image,urban,resp,corr,RT,cond,phase,locrep,eyerep
10,1,8,29,3,4,1,1,4,1,1,1,1309.7112,1,1,1,1
10,1,8,30,3,4,1,4,5,1,1,1,1190.791982,3,1,0,1
10,1,8,31,3,4,2,1,3,1,1,1,827.8903458,1,1,0,0
10,1,8,32,3,4,2,1,2,1,1,1,816.1894053,1,1,1,1
10,1,8,33,3,4,1,1,8,2,2,1,1300.329801,1,1,0,0
10,1,8,34,3,4,1,4,6,2,2,1,853.3604175,3,1,0,1
10,1,8,35,3,4,2,1,1,1,1,1,1176.297012,1,1,0,0
10,1,8,36,3,4,2,4,7,2,2,1,766.6659935,2,1,0,1
10,1,8,37,3,4,2,1,9,2,2,1,764.9860489,1,1,0,1
10,1,8,38,3,4,2,4,3,1,1,1,803.0169106,2,1,0,1
10,1,8,39,3,4,1,1,5,1,1,1,687.9343127,1,1,1,0
10,1,8,40,3,4,1,4,2,1,1,1,930.1139959,3,1,0,1
10,1,8,41,3,4,2,4,10,2,2,1,1265.785465,2,1,0,0
10,1,8,42,3,4,2,1,4,1,1,1,572.3990279,1,1,0,1
10,1,8,43,3,4,1,1,9,2,2,1,554.6070067,1,1,0,0
10,1,8,44,3,4,1,3,7,2,2,1,1257.278343,3,1,0,1
10,1,8,45,3,4,2,1,8,2,2,1,596.5094347,1,1,0,0
10,1,8,46,3,4,1,1,6,2,2,1,570.0727538,1,1,0,0
10,1,8,47,3,4,2,3,1,1,1,1,576.3475383,3,1,0,0
10,1,8,48,3,4,2,1,10,2,2,1,894.1942854,1,1,0,1
10,1,9,1,3,4,1,4,10,2,2,1,1274.665766,3,1,0,0
10,1,9,2,3,4,2,2,4,1,1,1,1484.670989,3,1,0,0
10,1,9,3,3,4,1,1,2,1,1,1,950.2887162,1,1,0,0
10,1,9,4,3,4,2,3,1,1,1,1,997.1145994,3,1,0,0
10,1,9,5,3,4,2,1,9,2,2,1,618.9132878,1,1,0,1
10,1,9,6,3,4,2,2,8,2,2,1,1871.010092,3,1,0,1
10,1,9,7,3,4,2,1,6,2,2,1,2585.472137,1,1,0,1
10,1,9,8,3,4,2,1,5,1,1,1,775.086554,1,1,1,1
10,1,9,9,3,4,2,1,5,1,1,1,709.4026548,1,1,1,1
10,1,9,10,3,4,1,3,4,1,1,1,862.6475602,3,1,0,0
10,1,9,11,3,4,1,1,3,1,1,1,817.2105164,1,1,0,1
10,1,9,12,3,4,2,1,10,2,2,1,885.7131316,1,1,0,0
10,1,9,13,3,4,1,1,9,2,2,1,639.3528238,1,1,0,0
10,1,9,14,3,4,2,2,2,1,1,1,802.6998371,3,1,0,0
10,1,9,15,3,4,1,3,8,2,2,1,1567.807394,3,1,1,0
10,1,9,16,3,4,2,4,1,1,1,1,933.8630929,2,1,0,0
10,1,9,17,3,4,2,2,6,2,2,1,581.4168663,3,1,0,1
10,1,9,18,3,4,1,1,7,2,2,1,842.892505,1,1,0,0
10,1,9,19,3,4,1,2,4,1,1,1,670.4984787,2,1,0,1
10,1,9,20,3,4,1,2,8,2,2,1,969.0342019,2,1,1,1
10,1,9,21,3,4,1,2,2,1,1,1,814.9749723,2,1,1,1
10,1,9,22,3,4,2,3,6,2,2,1,1291.421929,3,1,0,0
10,1,9,23,3,4,1,2,9,2,2,1,1797.525993,2,1,0,0
10,1,9,24,3,4,1,1,1,1,1,1,810.9886313,1,1,0,1
10,1,9,25,3,4,1,3,5,1,1,1,703.5286203,3,1,0,1
10,1,9,26,3,4,2,3,10,2,2,1,1048.665166,3,1,0,0
10,1,9,27,3,4,1,1,3,1,1,1,771.2970614,1,1,0,0
10,1,9,28,3,4,1,1,7,2,2,1,889.6526652,1,1,1,1
10,1,9,29,3,4,1,1,4,1,1,1,787.547637,1,1,1,1
10,1,9,30,3,4,1,4,5,1,1,1,2033.013471,3,1,0,1
10,1,9,31,3,4,2,1,2,1,1,1,1164.6541,1,1,0,0
10,1,9,32,3,4,2,1,1,1,1,1,826.8256332,1,1,1,1
10,1,9,33,3,4,1,1,8,2,2,1,590.9685038,1,1,0,0
10,1,9,34,3,4,1,4,6,2,2,1,1140.496244,3,1,0,1
10,1,9,35,3,4,2,1,3,1,1,1,620.2184504,1,1,0,0
10,1,9,36,3,4,2,4,9,2,2,1,904.4800973,2,1,0,1
10,1,9,37,3,4,2,1,7,2,2,1,1729.49434,1,1,0,1
10,1,9,38,3,4,2,4,3,1,1,1,737.6346961,2,1,0,1
10,1,9,39,3,4,1,1,1,1,1,1,593.7009782,1,1,1,0
10,1,9,40,3,4,1,4,5,1,1,1,623.3016613,3,1,0,1
10,1,9,41,3,4,2,4,10,2,2,1,666.8247224,2,1,0,0
10,1,9,42,3,4,2,1,2,1,1,1,517.4590778,1,1,0,1
10,1,9,43,3,4,1,1,9,2,2,1,477.6770987,1,1,0,0
10,1,9,44,3,4,1,3,7,2,2,1,1112.01702,3,1,0,1
10,1,9,45,3,4,2,1,6,2,1,0,624.8562511,1,1,0,0
10,1,9,46,3,4,1,1,10,2,2,1,972.5983127,1,1,0,0
10,1,9,47,3,4,2,3,4,1,1,1,858.8468465,3,1,0,0
10,1,9,48,3,4,2,1,8,2,2,1,581.8615386,1,1,0,1
10,1,10,1,3,4,1,4,10,2,2,1,2282.681088,3,1,0,0
10,1,10,2,3,4,2,2,2,1,1,1,796.0310355,3,1,0,0
10,1,10,3,3,4,1,1,3,1,1,1,3225.78676,1,1,0,0
10,1,10,4,3,4,2,3,4,1,1,1,718.5067348,3,1,0,0
10,1,10,5,3,4,2,1,7,2,2,1,590.2949232,1,1,0,1
10,1,10,6,3,4,2,2,8,2,2,1,1300.292612,3,1,0,1
10,1,10,7,3,4,2,1,6,2,2,1,596.9194823,1,1,0,1
10,1,10,8,3,4,2,1,1,1,1,1,690.4987928,1,1,1,1
10,1,10,9,3,4,2,1,2,1,1,1,612.263401,1,1,1,1
10,1,10,10,3,4,1,3,3,1,1,1,2393.084208,3,1,0,0
10,1,10,11,3,4,1,1,5,1,1,1,878.514057,1,1,0,1
10,1,10,12,3,4,2,1,7,2,2,1,680.936896,1,1,0,0
10,1,10,13,3,4,1,1,6,2,2,1,1603.555262,1,1,0,0
10,1,10,14,3,4,2,2,4,1,1,1,984.1139463,3,1,0,0
10,1,10,15,3,4,1,3,10,2,2,1,917.7119031,3,1,1,0
10,1,10,16,3,4,2,4,1,1,1,1,862.0397025,2,1,0,0
10,1,10,17,3,4,2,2,8,2,2,1,768.8691569,3,1,0,1
10,1,10,18,3,4,1,1,9,2,2,1,1391.257749,1,1,0,0
10,1,10,19,3,4,1,2,3,1,1,1,852.8330305,2,1,0,1
10,1,10,20,3,4,1,2,8,2,2,1,1360.049898,2,1,1,1
10,1,10,21,3,4,1,2,1,1,1,1,758.6416947,2,1,1,1
10,1,10,22,3,4,2,3,7,2,2,1,629.6594809,3,1,0,0
10,1,10,23,3,4,1,2,10,2,2,1,714.2331358,2,1,0,0
10,1,10,24,3,4,1,1,5,1,1,1,650.6469226,1,1,0,1
10,1,10,25,3,4,1,3,4,1,1,1,997.9100081,3,1,0,1
10,1,10,26,3,4,2,3,6,2,2,1,643.1137831,3,1,0,0
10,1,10,27,3,4,1,1,2,1,1,1,742.777121,1,1,0,0
10,1,10,28,3,4,1,1,9,2,2,1,662.1455648,1,1,1,1
10,1,10,29,3,4,1,1,1,1,1,1,1937.58526,1,1,1,1
10,1,10,30,3,4,1,4,2,1,1,1,905.1267477,3,1,0,1
10,1,10,31,3,4,2,1,3,1,1,1,778.0482573,1,1,0,0
10,1,10,32,3,4,2,1,4,1,1,1,640.3505313,1,1,1,1
10,1,10,33,3,4,1,1,9,2,2,1,1611.643681,1,1,0,0
10,1,10,34,3,4,1,4,8,2,2,1,1497.009603,3,1,0,1
10,1,10,35,3,4,2,1,5,1,1,1,970.4098969,1,1,0,0
10,1,10,36,3,4,2,4,10,2,2,1,1185.02599,2,1,0,1
10,1,10,37,3,4,2,1,6,2,2,1,766.6265597,1,1,0,1
10,1,10,38,3,4,2,4,5,1,1,1,804.3021963,2,1,0,1
10,1,10,39,3,4,1,1,3,1,1,1,921.7549905,1,1,1,0
10,1,10,40,3,4,1,4,1,1,1,1,1033.688654,3,1,0,1
10,1,10,41,3,4,2,4,7,2,2,1,965.4149478,2,1,0,0
10,1,10,42,3,4,2,1,2,1,1,1,635.5290271,1,1,0,1
10,1,10,43,3,4,1,1,7,2,2,1,646.9597016,1,1,0,0
10,1,10,44,3,4,1,3,9,2,2,1,1667.186359,3,1,0,1
10,1,10,45,3,4,2,1,6,2,2,1,909.1566906,1,1,0,0
10,1,10,46,3,4,1,1,8,2,2,1,685.8359855,1,1,0,0
10,1,10,47,3,4,2,3,4,1,1,1,583.3542524,3,1,0,0
10,1,10,48,3,4,2,1,10,2,2,1,604.9921918,1,1,0,1
10,1,11,1,3,4,1,4,10,2,2,1,1707.882369,3,1,0,0
10,1,11,2,3,4,2,2,5,1,1,1,693.0552577,3,1,0,0
10,1,11,3,3,4,1,1,4,1,1,1,710.7244888,1,1,0,0
10,1,11,4,3,4,2,3,1,1,1,1,1095.505796,3,1,0,0
10,1,11,5,3,4,2,1,9,2,2,1,681.1193174,1,1,0,1
10,1,11,6,3,4,2,2,8,2,2,1,699.1456971,3,1,0,1
10,1,11,7,3,4,2,1,6,2,2,1,1956.1355,1,1,0,1
10,1,11,8,3,4,2,1,2,1,1,1,547.1953745,1,1,1,1
10,1,11,9,3,4,2,1,4,1,1,1,794.3902044,1,1,1,1
10,1,11,10,3,4,1,3,3,1,1,1,1192.550473,3,1,0,0
10,1,11,11,3,4,1,1,2,1,1,1,965.8233924,1,1,0,1
10,1,11,12,3,4,2,1,10,2,2,1,771.7927089,1,1,0,0
10,1,11,13,3,4,1,1,9,2,2,1,570.5004344,1,1,0,0
10,1,11,14,3,4,2,2,1,1,1,1,664.8434142,3,1,0,0
10,1,11,15,3,4,1,3,8,2,2,1,1563.634143,3,1,1,0
10,1,11,16,3,4,2,4,5,1,1,1,554.5550697,2,1,0,0
10,1,11,17,3,4,2,2,6,2,2,1,601.6743018,3,1,0,1
10,1,11,18,3,4,1,1,7,2,2,1,1070.17775,1,1,0,0
10,1,11,19,3,4,1,2,3,1,1,1,704.9248337,2,1,0,1
10,1,11,20,3,4,1,2,10,2,2,1,985.7175881,2,1,1,1
10,1,11,21,3,4,1,2,5,1,1,1,718.9533305,2,1,1,1
10,1,11,22,3,4,2,3,7,2,2,1,671.6423796,3,1,0,0
10,1,11,23,3,4,1,2,6,2,2,1,1337.38155,2,1,0,0
10,1,11,24,3,4,1,1,4,1,1,1,616.8922249,1,1,0,1
10,1,11,25,3,4,1,3,1,1,1,1,789.6264079,3,1,0,1
10,1,11,26,3,4,2,3,8,2,2,1,738.6881879,3,1,0,0
10,1,11,27,3,4,1,1,2,1,1,1,618.302865,1,1,0,0
10,1,11,28,3,4,1,1,9,2,2,1,630.5856947,1,1,1,1
10,1,11,29,3,4,1,1,2,1,1,1,1755.108682,1,1,1,1
10,1,11,30,3,4,1,4,1,1,1,1,706.1165043,3,1,0,1
10,1,11,31,3,4,2,1,5,1,1,1,586.7779404,1,1,0,0
10,1,11,32,3,4,2,1,4,1,1,1,568.8153603,1,1,1,1
10,1,11,33,3,4,1,1,7,2,2,1,1334.481081,1,1,0,0
10,1,11,34,3,4,1,4,10,2,2,1,1062.304775,3,1,0,1
10,1,11,35,3,4,2,1,3,1,1,1,1889.246144,1,1,0,0
10,1,11,36,3,4,2,4,9,2,2,1,914.955063,2,1,0,1
10,1,11,37,3,4,2,1,8,2,2,1,1275.315943,1,1,0,1
10,1,11,38,3,4,2,4,3,1,1,1,685.6227864,2,1,0,1
10,1,11,39,3,4,1,1,2,1,1,1,966.9512634,1,1,1,0
10,1,11,40,3,4,1,4,4,1,1,1,1149.617636,3,1,0,1
10,1,11,41,3,4,2,4,6,2,2,1,684.33173,2,1,0,0
10,1,11,42,3,4,2,1,5,1,1,1,1029.791761,1,1,0,1
10,1,11,43,3,4,1,1,8,2,2,1,1250.438981,1,1,0,0
10,1,11,44,3,4,1,3,9,2,2,1,1444.958259,3,1,0,1
10,1,11,45,3,4,2,1,10,2,2,1,1096.633026,1,1,0,0
10,1,11,46,3,4,1,1,6,2,2,1,1506.223328,1,1,0,0
10,1,11,47,3,4,2,3,1,1,1,1,787.3075076,3,1,0,0
10,1,11,48,3,4,2,1,7,2,2,1,944.6397433,1,1,0,1
10,1,12,1,3,4,1,4,7,2,2,1,1872.844245,3,1,0,0
10,1,12,2,3,4,2,2,4,1,1,1,675.0718385,3,1,0,0
10,1,12,3,3,4,1,1,2,1,1,1,845.5118076,1,1,0,0
10,1,12,4,3,4,2,3,3,1,1,1,960.8973726,3,1,0,0
10,1,12,5,3,4,2,1,6,2,2,1,896.3868695,1,1,0,1
10,1,12,6,3,4,2,2,10,2,2,1,841.7643136,3,1,0,1
10,1,12,7,3,4,2,1,9,2,2,1,605.3265776,1,1,0,1
10,1,12,8,3,4,2,1,5,1,1,1,658.1476817,1,1,1,1
10,1,12,9,3,4,2,1,1,1,1,1,1013.229241,1,1,1,1
10,1,12,10,3,4,1,3,2,1,1,1,849.9139671,3,1,0,0
10,1,12,11,3,4,1,1,4,1,1,1,1580.725332,1,1,0,1
10,1,12,12,3,4,2,1,6,2,2,1,891.4929095,1,1,0,0
10,1,12,13,3,4,1,1,9,2,2,1,956.6907792,1,1,0,0
10,1,12,14,3,4,2,2,5,1,1,1,643.7456859,3,1,0,0
10,1,12,15,3,4,1,3,10,2,2,1,1359.443002,3,1,1,0
10,1,12,16,3,4,2,4,3,1,1,1,766.105264,2,1,0,0
10,1,12,17,3,4,2,2,8,2,2,1,684.6247585,3,1,0,1
10,1,12,18,3,4,1,1,7,2,2,1,941.9486264,1,1,0,0
10,1,12,19,3,4,1,2,5,1,1,1,629.7546993,2,1,0,1
10,1,12,20,3,4,1,2,7,2,2,1,1497.692802,2,1,1,1
10,1,12,21,3,4,1,2,2,1,1,1,779.562772,2,1,1,1
10,1,12,22,3,4,2,3,9,2,2,1,753.6159679,3,1,0,0
10,1,12,23,3,4,1,2,10,2,2,1,920.8569895,2,1,0,0
10,1,12,24,3,4,1,1,4,1,1,1,1096.825065,1,1,0,1
10,1,12,25,3,4,1,3,3,1,1,1,1706.400235,3,1,0,1
10,1,12,26,3,4,2,3,6,2,2,1,603.4299077,3,1,0,0
10,1,12,27,3,4,1,1,1,1,1,1,1112.233746,1,1,0,0
10,1,12,28,3,4,1,1,8,2,2,1,2161.742731,1,1,1,1
10,1,12,29,3,4,1,1,2,1,1,1,712.3268479,1,1,1,1
10,1,12,30,3,4,1,4,4,1,1,1,1049.176202,3,1,0,1
10,1,12,31,3,4,2,1,3,1,1,1,644.3025684,1,1,0,0
10,1,12,32,3,4,2,1,1,1,1,1,583.7867418,1,1,1,1
10,1,12,33,3,4,1,1,8,2,2,1,565.2765769,1,1,0,0
10,1,12,34,3,4,1,4,9,2,2,1,731.7302048,3,1,0,1
10,1,12,35,3,4,2,1,5,1,1,1,539.0585451,1,1,0,0
10,1,12,36,3,4,2,4,6,2,2,1,938.6227215,2,1,0,1
10,1,12,37,3,4,2,1,10,2,2,1,658.0652876,1,1,0,1
10,1,12,38,3,4,2,4,4,1,1,1,781.552416,2,1,0,1
10,1,12,39,3,4,1,1,1,1,1,1,706.8747233,1,1,1,0
10,1,12,40,3,4,1,4,3,1,1,1,1747.640624,3,1,0,1
10,1,12,41,3,4,2,4,7,2,2,1,531.4648121,2,1,0,0
10,1,12,42,3,4,2,1,5,1,1,1,530.8255355,1,1,0,1
10,1,12,43,3,4,1,1,7,2,2,1,714.8906866,1,1,0,0
10,1,12,44,3,4,1,3,9,2,2,1,1891.684628,3,1,0,1
10,1,12,45,3,4,2,1,10,2,2,1,868.9515193,1,1,0,0
10,1,12,46,3,4,1,1,6,2,2,1,615.4293269,1,1,0,0
10,1,12,47,3,4,2,3,2,1,1,1,635.3937336,3,1,0,0
10,1,12,48,3,4,2,1,8,2,2,1,1783.101876,1,1,0,1
10,1,13,1,3,4,1,4,9,2,2,1,787.1023237,3,1,0,0
10,1,13,2,3,4,2,2,3,1,1,1,792.7012832,3,1,0,0
10,1,13,3,3,4,1,1,2,1,1,1,694.6858296,1,1,0,0
10,1,13,4,3,4,2,3,5,1,1,1,871.8353168,3,1,0,0
10,1,13,5,3,4,2,1,6,2,2,1,730.068214,1,1,0,1
10,1,13,6,3,4,2,2,10,2,2,1,1258.492776,3,1,0,1
10,1,13,7,3,4,2,1,7,2,2,1,605.1896815,1,1,0,1
10,1,13,8,3,4,2,1,1,1,1,1,546.1492566,1,1,1,1
10,1,13,9,3,4,2,1,5,1,1,1,1121.810711,1,1,1,1
10,1,13,10,3,4,1,3,1,1,1,1,746.285127,3,1,0,0
10,1,13,11,3,4,1,1,3,1,1,1,1089.565718,1,1,0,1
10,1,13,12,3,4,2,1,7,2,2,1,722.9800674,1,1,0,0
10,1,13,13,3,4,1,1,6,2,2,1,731.3951775,1,1,0,0
10,1,13,14,3,4,2,2,2,1,1,1,626.9472046,3,1,0,0
10,1,13,15,3,4,1,3,10,2,2,1,711.0649662,3,1,1,0
10,1,13,16,3,4,2,4,4,1,1,1,1016.147022,2,1,0,0
10,1,13,17,3,4,2,2,9,2,2,1,644.2035029,3,1,0,1
10,1,13,18,3,4,1,1,8,2,2,1,927.8127286,1,1,0,0
10,1,13,19,3,4,1,2,4,1,1,1,744.1682047,2,1,0,1
10,1,13,20,3,4,1,2,8,2,2,1,623.9576091,2,1,1,1
10,1,13,21,3,4,1,2,2,1,1,1,771.8424022,2,1,1,1
10,1,13,22,3,4,2,3,7,2,2,1,602.0458774,3,1,0,0
10,1,13,23,3,4,1,2,9,2,2,1,559.0242343,2,1,0,0
10,1,13,24,3,4,1,1,3,1,1,1,653.9109519,1,1,0,1
10,1,13,25,3,4,1,3,5,1,1,1,769.0627994,3,1,0,1
10,1,13,26,3,4,2,3,10,2,2,1,815.4343923,3,1,0,0
10,1,13,27,3,4,1,1,1,1,1,1,867.3090851,1,1,0,0
10,1,13,28,3,4,1,1,6,2,2,1,717.7446685,1,1,1,1
10,1,13,29,3,4,1,1,2,1,1,1,981.8075495,1,1,1,1
10,1,13,30,3,4,1,4,4,1,1,1,667.2187401,3,1,0,1
10,1,13,31,3,4,2,1,1,1,1,1,589.5152236,1,1,0,0
10,1,13,32,3,4,2,1,3,1,1,1,611.3929721,1,1,1,1
10,1,13,33,3,4,1,1,9,2,2,1,680.0340861,1,1,0,0
10,1,13,34,3,4,1,4,7,2,2,1,1314.334253,3,1,0,1
10,1,13,35,3,4,2,1,5,1,1,1,1003.070066,1,1,0,0
10,1,13,36,3,4,2,4,10,2,2,1,567.9830827,2,1,0,1
10,1,13,37,3,4,2,1,8,2,2,1,670.3763301,1,1,0,1
10,1,13,38,3,4,2,4,4,1,1,1,752.8939766,2,1,0,1
10,1,13,39,3,4,1,1,1,1,1,1,1423.365845,1,1,1,0
10,1,13,40,3,4,1,4,5,1,1,1,1811.938249,3,1,0,1
10,1,13,41,3,4,2,4,6,2,2,1,568.7695146,2,1,0,0
10,1,13,42,3,4,2,1,3,1,1,1,759.3970282,1,1,0,1
10,1,13,43,3,4,1,1,7,2,2,1,2278.448527,1,1,0,0
10,1,13,44,3,4,1,3,9,2,2,1,1024.345086,3,1,0,1
10,1,13,45,3,4,2,1,10,2,2,1,1093.07693,1,1,0,0
10,1,13,46,3,4,1,1,6,2,2,1,686.2877111,1,1,0,0
10,1,13,47,3,4,2,3,2,1,1,1,1071.859298,3,1,0,0
10,1,13,48,3,4,2,1,8,2,2,1,1842.519327,1,1,0,1
10,1,14,1,3,4,1,4,10,2,2,1,1421.171338,3,1,0,0
10,1,14,2,3,4,2,2,4,1,1,1,809.5122678,3,1,0,0
10,1,14,3,3,4,1,1,5,1,1,1,694.4380056,1,1,0,0
10,1,14,4,3,4,2,3,3,1,1,1,663.8412182,3,1,0,0
10,1,14,5,3,4,2,1,8,2,2,1,690.8642768,1,1,0,1
10,1,14,6,3,4,2,2,6,2,2,1,651.9815808,3,1,0,1
10,1,14,7,3,4,2,1,9,2,2,1,1711.08292,1,1,0,1
10,1,14,8,3,4,2,1,2,1,1,1,751.9299323,1,1,1,1
10,1,14,9,3,4,2,1,3,1,1,1,702.9595554,1,1,1,1
10,1,14,10,3,4,1,3,2,1,1,1,895.7229066,3,1,0,0
10,1,14,11,3,4,1,1,5,1,1,1,1433.434611,1,1,0,1
10,1,14,12,3,4,2,1,10,2,2,1,1997.493228,1,1,0,0
10,1,14,13,3,4,1,1,8,2,2,1,538.7510897,1,1,0,0
10,1,14,14,3,4,2,2,1,1,1,1,746.5682167,3,1,0,0
10,1,14,15,3,4,1,3,6,2,1,0,545.8658461,3,1,1,0
10,1,14,16,3,4,2,4,4,1,1,1,697.1602207,2,1,0,0
10,1,14,17,3,4,2,2,7,2,2,1,682.7197529,3,1,0,1
10,1,14,18,3,4,1,1,9,2,2,1,604.5019943,1,1,0,0
10,1,14,19,3,4,1,2,2,1,1,1,609.4773866,2,1,0,1
10,1,14,20,3,4,1,2,9,2,2,1,742.3167394,2,1,1,1
10,1,14,21,3,4,1,2,4,1,1,1,613.6108832,2,1,1,1
10,1,14,22,3,4,2,3,10,2,2,1,2706.687172,3,1,0,0
10,1,14,23,3,4,1,2,8,2,2,1,627.951965,2,1,0,0
10,1,14,24,3,4,1,1,5,1,1,1,759.8442654,1,1,0,1
10,1,14,25,3,4,1,3,1,1,1,1,1535.162613,3,1,0,1
10,1,14,26,3,4,2,3,7,2,2,1,1462.810874,3,1,0,0
10,1,14,27,3,4,1,1,3,1,1,1,497.4036205,1,1,0,0
10,1,14,28,3,4,1,1,6,2,2,1,1003.125209,1,1,1,1
10,1,14,29,3,4,1,1,3,1,1,1,600.2498758,1,1,1,1
10,1,14,30,3,4,1,4,2,1,2,0,1957.141222,3,1,0,1
10,1,14,31,3,4,2,1,4,1,1,1,715.6117163,1,1,0,0
10,1,14,32,3,4,2,1,5,1,1,1,2764.023608,1,1,1,1
10,1,14,33,3,4,1,1,8,2,2,1,723.0810563,1,1,0,0
10,1,14,34,3,4,1,4,10,2,2,1,891.3887143,3,1,0,1
10,1,14,35,3,4,2,1,1,1,1,1,677.0416053,1,1,0,0
10,1,14,36,3,4,2,4,9,2,2,1,759.242499,2,1,0,1
10,1,14,37,3,4,2,1,6,2,2,1,869.8091244,1,1,0,1
10,1,14,38,3,4,2,4,4,1,1,1,544.1313998,2,1,0,1
10,1,14,39,3,4,1,1,1,1,1,1,743.845681,1,1,1,0
10,1,14,40,3,4,1,4,3,1,1,1,623.1330256,3,1,0,1
10,1,14,41,3,4,2,4,7,2,2,1,699.4589234,2,1,0,0
10,1,14,42,3,4,2,1,2,1,1,1,604.581503,1,1,0,1
10,1,14,43,3,4,1,1,6,2,2,1,649.4719235,1,1,0,0
10,1,14,44,3,4,1,3,10,2,2,1,2156.616015,3,1,0,1
10,1,14,45,3,4,2,1,7,2,2,1,611.4946022,1,1,0,0
10,1,14,46,3,4,1,1,8,2,2,1,1608.438963,1,1,0,0
10,1,14,47,3,4,2,3,5,1,1,1,693.3675222,3,1,0,0
10,1,14,48,3,4,2,1,9,2,2,1,894.9618021,1,1,0,1
10,1,15,1,3,4,1,4,9,2,2,1,1288.449966,3,1,0,0
10,1,15,2,3,4,2,2,4,1,1,1,802.0387599,3,1,0,0
10,1,15,3,3,4,1,1,5,1,1,1,2063.137694,1,1,0,0
10,1,15,4,3,4,2,3,1,1,1,1,3874.384408,3,1,0,0
10,1,15,5,3,4,2,1,7,2,2,1,1852.968965,1,1,0,1
10,1,15,6,3,4,2,2,10,2,2,1,631.9572215,3,1,0,1
10,1,15,7,3,4,2,1,8,2,2,1,555.6015084,1,1,0,1
10,1,15,8,3,4,2,1,2,1,1,1,522.1468918,1,1,1,1
10,1,15,9,3,4,2,1,3,1,1,1,842.7437467,1,1,1,1
10,1,15,10,3,4,1,3,4,1,1,1,933.9794707,3,1,0,0
10,1,15,11,3,4,1,1,1,1,1,1,861.809832,1,1,0,1
10,1,15,12,3,4,2,1,10,2,2,1,560.6711572,1,1,0,0
10,1,15,13,3,4,1,1,8,2,2,1,823.4240662,1,1,0,0
10,1,15,14,3,4,2,2,2,1,1,1,659.6403958,3,1,0,0
10,1,15,15,3,4,1,3,7,2,2,1,566.274605,3,1,1,0
10,1,15,16,3,4,2,4,5,1,1,1,716.8383319,2,1,0,0
10,1,15,17,3,4,2,2,6,2,2,1,580.7567507,3,1,0,1
10,1,15,18,3,4,1,1,9,2,2,1,891.0549697,1,1,0,0
10,1,15,19,3,4,1,2,3,1,1,1,1404.927815,2,1,0,1
10,1,15,20,3,4,1,2,10,2,2,1,825.7429667,2,1,1,1
10,1,15,21,3,4,1,2,1,1,1,1,821.9646949,2,1,1,1
10,1,15,22,3,4,2,3,6,2,2,1,810.1127518,3,1,0,0
10,1,15,23,3,4,1,2,8,2,2,1,823.1143665,2,1,0,0
10,1,15,24,3,4,1,1,4,1,1,1,1075.618013,1,1,0,1
10,1,15,25,3,4,1,3,2,1,1,1,1909.581806,3,1,0,1
10,1,15,26,3,4,2,3,9,2,2,1,766.7323577,3,1,0,0
10,1,15,27,3,4,1,1,5,1,1,1,748.8217147,1,1,0,0
10,1,15,28,3,4,1,1,7,2,2,1,724.1861646,1,1,1,1
10,1,15,29,3,4,1,1,3,1,1,1,708.0417075,1,1,1,1
10,1,15,30,3,4,1,4,2,1,1,1,869.1073309,3,1,0,1
10,1,15,31,3,4,2,1,4,1,1,1,791.1909362,1,1,0,0
10,1,15,32,3,4,2,1,5,1,1,1,620.9151144,1,1,1,1
10,1,15,33,3,4,1,1,10,2,2,1,1152.946427,1,1,0,0
10,1,15,34,3,4,1,4,9,2,2,1,943.862288,3,1,0,1
10,1,15,35,3,4,2,1,1,1,1,1,751.4246665,1,1,0,0
10,1,15,36,3,4,2,4,7,2,2,1,1110.490322,2,1,0,1
10,1,15,37,3,4,2,1,8,2,2,1,959.320982,1,1,0,1
10,1,15,38,3,4,2,4,2,1,1,1,1638.416993,2,1,0,1
10,1,15,39,3,4,1,1,4,1,1,1,1738.105337,1,1,1,0
10,1,15,40,3,4,1,4,3,1,1,1,1513.777627,3,1,0,1
10,1,15,41,3,4,2,4,6,2,2,1,722.6841536,2,1,0,0
10,1,15,42,3,4,2,1,5,1,1,1,586.8244276,1,1,0,1
10,1,15,43,3,4,1,1,8,2,2,1,632.4820439,1,1,0,0
10,1,15,44,3,4,1,3,7,2,2,1,652.0075495,3,1,0,1
10,1,15,45,3,4,2,1,10,2,2,1,767.1811976,1,1,0,0
10,1,15,46,3,4,1,1,6,2,2,1,653.2909116,1,1,0,0
10,1,15,47,3,4,2,3,1,1,1,1,1432.008582,3,1,0,0
10,1,15,48,3,4,2,1,9,2,2,1,1059.576147,1,1,0,1
10,1,16,1,3,4,1,4,6,2,2,1,2644.130727,3,1,0,0
10,1,16,2,3,4,2,2,2,1,1,1,823.8248166,3,1,0,0
10,1,16,3,3,4,1,1,4,1,1,1,732.1963573,1,1,0,0
10,1,16,4,3,4,2,3,1,1,1,1,619.9331162,3,1,0,0
10,1,16,5,3,4,2,1,7,2,2,1,712.089604,1,1,0,1
10,1,16,6,3,4,2,2,10,2,2,1,657.0839309,3,1,0,1
10,1,16,7,3,4,2,1,8,2,2,1,739.6602472,1,1,0,1
10,1,16,8,3,4,2,1,3,1,1,1,1011.472032,1,1,1,1
10,1,16,9,3,4,2,1,1,1,1,1,696.1189117,1,1,1,1
10,1,16,10,3,4,1,3,2,1,1,1,657.6504312,3,1,0,0
10,1,16,11,3,4,1,1,3,1,1,1,860.6056585,1,1,0,1
